geneId	geneSymbol	geneName	diseaseId	diseaseName	score	NumberOfPubmeds	associationType	source
6550	SLC9A3	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3	umls:C1859047	Cystic Fibrosis Modifier 1	0.3	1	Biomarker	CTD_human
6550	SLC9A3	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3	umls:C0013604	Edema	0.3	1	Biomarker	CTD_human
389015	SLC9A4	solute carrier family 9, subfamily A (NHE4, cation proton antiporter 4), member 4	umls:C0001122	Acidosis	0.3	1	Biomarker	CTD_human
10479	SLC9A6	solute carrier family 9, subfamily A (NHE6, cation proton antiporter 6), member 6	umls:C2678194	Mental Retardation, X-Linked, Syndromic, Christianson Type	0.3	0	Biomarker	CTD_human
23315	SLC9A8	solute carrier family 9, subfamily A (NHE8, cation proton antiporter 8), member 8	umls:C0497327	Dementia	0.3	1	Biomarker	CTD_human
10599	SLCO1B1	solute carrier organic anion transporter family, member 1B1	umls:C1458155	Breast Neoplasms	0.3	1	Biomarker	CTD_human
6578	SLCO2A1	solute carrier organic anion transporter family, member 2A1	umls:C0013221	Drug Toxicity	0.3	1	Biomarker	CTD_human
28232	SLCO3A1	solute carrier organic anion transporter family, member 3A1	umls:C0031117	Peripheral Nervous System Diseases	0.3	1	Biomarker	CTD_human
100190928	SLEB12	Systemic lupus erythematosus, susceptibility to, 12	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100196918	SLEB13	Systemic lupus erythematosus, susceptibility to, 13	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100322878	SLEB14	Systemic lupus erythematosus, susceptiblity to, 14	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100379200	SLEB15	Systemic lupus erthematosus, susceptibility to, 15	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100188798	SLEB5	Systemic lupus erythematosus, susceptibility to, 5	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100188803	SLEB7	Systemic lupus erythematosus, susceptibility to, 7	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
100188804	SLEB8	Systemic lupus erythematosus, susceptibility to, 8	umls:C0024141	Lupus Erythematosus, Systemic	0.3	0	Biomarker	CTD_human
170682	SLEH1	systemic lupus erythematosus with hemolytic anemia 1	umls:C1846533	SYSTEMIC LUPUS ERYTHEMATOSUS WITH HEMOLYTIC ANEMIA, SUSCEPTIBILITY TO, 1	0.3	0	Biomarker	CTD_human
192677	SLEN1	systemic lupus erythematosus with nephritis 1	umls:C1842757	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 1	0.3	0	Biomarker	CTD_human
192679	SLEN2	systemic lupus erythematosus with nephritis 2	umls:C1842756	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 2	0.3	0	Biomarker	CTD_human
282849	SLEN3	systemic lupus erythematosus with nephritis 3	umls:C1842755	SYSTEMIC LUPUS ERYTHEMATOSUS WITH NEPHRITIS, SUSCEPTIBILITY TO, 3	0.3	0	Biomarker	CTD_human
171013	SLI1	Specific language impairment QTL, 1	umls:C1847614	SPECIFIC LANGUAGE IMPAIRMENT 1	0.3	0	Biomarker	CTD_human
171014	SLI2	Specific language impairment QTL, 2	umls:C1847605	SPECIFIC LANGUAGE IMPAIRMENT 2	0.3	0	Biomarker	CTD_human
780906	SLI3	Specific language impairment QTL, 3	umls:C1846719	SPECIFIC LANGUAGE IMPAIRMENT 3	0.3	0	Biomarker	CTD_human
100233227	SLI4	Specific language impairment 4	umls:C2675874	Specific Language Impairment 4	0.3	0	Biomarker	CTD_human
9353	SLIT2	slit homolog 2 (Drosophila)	umls:C0014556	Epilepsy, Temporal Lobe	0.3	1	Biomarker	CTD_human
6586	SLIT3	slit homolog 3 (Drosophila)	umls:C0019284	Hernia, Diaphragmatic	0.3	1	Biomarker	CTD_human
114798	SLITRK1	SLIT and NTRK-like family, member 1	umls:C0040953	Trichotillomania	0.3	0	Biomarker	CTD_human
9748	SLK	STE20-like kinase	umls:C0236969	Substance-Related Disorders	0.3	1	Biomarker	CTD_human
6590	SLPI	secretory leukocyte peptidase inhibitor	umls:C0860207	Drug-Induced Liver Injury	0.3	1	Biomarker	CTD_human
260432	SLSN3	Senior-Loken syndrome 3	umls:C1846980	Senior-Loken Syndrome 3	0.3	0	Biomarker	CTD_human
10569	SLU7	SLU7 splicing factor homolog (S. cerevisiae)	umls:C0043094	Weight Gain	0.3	1	Biomarker	CTD_human
53366	SM2	Hepatic fibrosis susceptibility due to Schistosoma mansoni infection	umls:C1858709	HEPATIC FIBROSIS, SEVERE, SUSCEPTIBILITY TO, DUE TO SCHISTOSOMA MANSONI INFECTION	0.3	0	Biomarker	CTD_human
4087	SMAD2	SMAD family member 2	umls:C0265287	Acromicric dysplasia	0.3	1	Biomarker	CTD_human
4087	SMAD2	SMAD family member 2	umls:C0376634	Craniofacial Abnormalities	0.3	2	Biomarker	CTD_human
4087	SMAD2	SMAD family member 2	umls:C0023893	Liver Cirrhosis, Experimental	0.3	1	Biomarker	CTD_human
4087	SMAD2	SMAD family member 2	umls:C0600519	Ventricular Remodeling	0.3	1	Biomarker	CTD_human
4088	SMAD3	SMAD family member 3	umls:C0002949	Aneurysm, Dissecting	0.3	1	Biomarker	CTD_human
4088	SMAD3	SMAD family member 3	umls:C0376634	Craniofacial Abnormalities	0.3	2	Biomarker	CTD_human
4088	SMAD3	SMAD family member 3	umls:C0023890	Liver Cirrhosis	0.3	1	Biomarker	CTD_human
4088	SMAD3	SMAD family member 3	umls:C0023891	Liver Cirrhosis, Alcoholic	0.3	1	Biomarker	CTD_human
4088	SMAD3	SMAD family member 3	umls:C0600519	Ventricular Remodeling	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0221357	Brachydactyly	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0009241	Cognition Disorders	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0376634	Craniofacial Abnormalities	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0581883	Deafness	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0023893	Liver Cirrhosis, Experimental	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0023897	Liver Diseases, Parasitic	0.3	1	Biomarker	CTD_human
4089	SMAD4	SMAD family member 4	umls:C0026848	Muscular Diseases	0.3	1	Biomarker	CTD_human
8094	SMAL	spinal muscular atrophy, congenital nonprogressive, of lower limbs	umls:C1838492	Spinal Muscular Atrophy, Distal, Congenital Nonprogressive	0.3	0	Biomarker	CTD_human
246751	SMAR	Spinal muscular atrophy, chronic distal, autosomal recessive	umls:C1846823	Spinal Muscular Atrophy, Distal, Autosomal Recessive, 3	0.3	0	Biomarker	CTD_human
6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	umls:C0010606	Carcinoma, Adenoid Cystic	0.3	1	Biomarker	CTD_human
6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	umls:C0265338	Coffin-Siris syndrome	0.3	1	Biomarker	CTD_human
6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	umls:C0265338	Coffin-Siris syndrome	0.3	1	Biomarker	CTD_human
6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	umls:C2750074	Rhabdoid Tumor Predisposition Syndrome 2	0.3	0	Biomarker	CTD_human
6599	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	umls:C0001418	Adenocarcinoma	0.3	1	Biomarker	CTD_human
6599	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	umls:C0024121	Lung Neoplasms	0.3	1	Biomarker	CTD_human
6605	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	umls:C0010606	Carcinoma, Adenoid Cystic	0.3	1	Biomarker	CTD_human
6605	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	umls:C0265338	Coffin-Siris syndrome	0.3	1	Biomarker	CTD_human
6605	SMARCE1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	umls:C1333989	Meningioma, familial	0.3	1	Biomarker	CTD_human
8243	SMC1A	structural maintenance of chromosomes 1A	umls:C0010606	Carcinoma, Adenoid Cystic	0.3	1	Biomarker	CTD_human
10592	SMC2	structural maintenance of chromosomes 2	umls:C0031117	Peripheral Nervous System Diseases	0.3	1	Biomarker	CTD_human
6606	SMN1	survival of motor neuron 1, telomeric	umls:C2931844	Spinal muscular atrophy 4	0.3	0	Biomarker	CTD_human
6608	SMO	smoothened, frizzled class receptor	umls:C0006118	Brain Neoplasms	0.3	1	Biomarker	CTD_human
6608	SMO	smoothened, frizzled class receptor	umls:C0022360	Jaw Abnormalities	0.3	1	Biomarker	CTD_human
6608	SMO	smoothened, frizzled class receptor	umls:C0037286	Skin Neoplasms	0.3	1	Biomarker	CTD_human
54498	SMOX	spermine oxidase	umls:C0038454	Stroke	0.3	1	Biomarker	CTD_human
55512	SMPD3	sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)	umls:C0026986	Myelodysplastic Syndromes	0.3	1	Biomarker	CTD_human
10924	SMPDL3A	sphingomyelin phosphodiesterase, acid-like 3A	umls:C0014175	Endometriosis	0.3	1	Biomarker	CTD_human
64754	SMYD3	SET and MYND domain containing 3	umls:C0236733	Amphetamine-Related Disorders	0.3	1	Biomarker	CTD_human
114826	SMYD4	SET and MYND domain containing 4	umls:C0025149	Medulloblastoma	0.3	1	Biomarker	CTD_human
6615	SNAI1	snail family zinc finger 1	umls:C1862939	Amyotrophic lateral sclerosis 1	0.3	1	Biomarker	CTD_human
6615	SNAI1	snail family zinc finger 1	umls:C0008370	Cholestasis	0.3	1	Biomarker	CTD_human
6615	SNAI1	snail family zinc finger 1	umls:C0027626	Neoplasm Invasiveness	0.3	1	Biomarker	CTD_human
6615	SNAI1	snail family zinc finger 1	umls:C0038356	Stomach Neoplasms	0.3	1	Biomarker	CTD_human
6591	SNAI2	snail family zinc finger 2	umls:C0014859	Esophageal Neoplasms	0.3	1	Biomarker	CTD_human
6591	SNAI2	snail family zinc finger 2	umls:C0027626	Neoplasm Invasiveness	0.3	1	Biomarker	CTD_human
333929	SNAI3	snail family zinc finger 3	umls:C0520459	Enterocolitis, Necrotizing	0.3	1	Biomarker	CTD_human
8773	SNAP23	synaptosomal-associated protein, 23kDa	umls:C0151744	Myocardial Ischemia	0.3	1	Biomarker	CTD_human
6616	SNAP25	synaptosomal-associated protein, 25kDa	umls:C0011853	Diabetes Mellitus, Experimental	0.3	1	Biomarker	CTD_human
6616	SNAP25	synaptosomal-associated protein, 25kDa	umls:C0011860	Diabetes Mellitus, Type 2	0.3	1	Biomarker	CTD_human
6616	SNAP25	synaptosomal-associated protein, 25kDa	umls:C0752252	Neuromuscular Manifestations	0.3	1	Biomarker	CTD_human
6616	SNAP25	synaptosomal-associated protein, 25kDa	umls:C0278076	Tics	0.3	1	Biomarker	CTD_human
474386	SNAX1	sensory ataxia 1 (autosomal dominant)	umls:C1837015	Ataxia, Sensory, Autosomal Dominant	0.3	0	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0236733	Amphetamine-Related Disorders	0.3	1	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0236736	Cocaine-Related Disorders	0.3	1	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0012644	Disease Models, Animal	0.3	1	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0017205	Gaucher Disease	0.3	1	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0027746	Nerve Degeneration	0.3	2	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C1854182	Parkinson Disease 4, Autosomal Dominant Lewy Body	0.3	0	Biomarker	CTD_human
6622	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	umls:C0033941	Psychoses, Substance-Induced	0.3	1	Biomarker	CTD_human
9627	SNCAIP	synuclein, alpha interacting protein	umls:C3160718	PARKINSON DISEASE, LATE-ONSET	0.3	0	Biomarker	CTD_human
6623	SNCG	synuclein, gamma (breast cancer-specific protein 1)	umls:C0424295	Hyperkinesis	0.3	1	Biomarker	CTD_human
6623	SNCG	synuclein, gamma (breast cancer-specific protein 1)	umls:C0024667	Mammary Neoplasms, Animal	0.3	1	Biomarker	CTD_human
6623	SNCG	synuclein, gamma (breast cancer-specific protein 1)	umls:C0024668	Mammary Neoplasms, Experimental	0.3	1	Biomarker	CTD_human
128439	SNHG11	small nucleolar RNA host gene 11 (non-protein coding)	umls:C0023903	Liver Neoplasms	0.3	1	Biomarker	CTD_human
6628	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	umls:C0242656	Disease Progression	0.3	1	Biomarker	CTD_human
6628	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	umls:C0038356	Stomach Neoplasms	0.3	1	Biomarker	CTD_human
6634	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	umls:C0007097	Carcinoma	0.3	1	Biomarker	CTD_human
6634	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	umls:C0019693	HIV Infections	0.3	1	Biomarker	CTD_human
6634	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	umls:C0024667	Mammary Neoplasms, Animal	0.3	1	Biomarker	CTD_human
6634	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa	umls:C0024668	Mammary Neoplasms, Experimental	0.3	1	Biomarker	CTD_human
54221	SNTG2	syntrophin, gamma 2	umls:C0008074	Child Development Disorders, Pervasive	0.3	1	Biomarker	CTD_human
112574	SNX18	sorting nexin 18	umls:C0860207	Drug-Induced Liver Injury	0.3	1	Biomarker	CTD_human
27131	SNX5	sorting nexin 5	umls:C0242656	Disease Progression	0.3	1	Biomarker	CTD_human
27131	SNX5	sorting nexin 5	umls:C0038356	Stomach Neoplasms	0.3	1	Biomarker	CTD_human
8651	SOCS1	suppressor of cytokine signaling 1	umls:C0023893	Liver Cirrhosis, Experimental	0.3	1	Biomarker	CTD_human
8651	SOCS1	suppressor of cytokine signaling 1	umls:C0023895	Liver Diseases	0.3	1	Biomarker	CTD_human
8651	SOCS1	suppressor of cytokine signaling 1	umls:C0023904	Liver Neoplasms, Experimental	0.3	1	Biomarker	CTD_human
8835	SOCS2	suppressor of cytokine signaling 2	umls:C0027404	Narcolepsy	0.3	1	Biomarker	CTD_human
9021	SOCS3	suppressor of cytokine signaling 3	umls:C1853963	Dermatitis, Atopic, 4	0.3	0	Biomarker	CTD_human
9021	SOCS3	suppressor of cytokine signaling 3	umls:C0014170	Endometrial Neoplasms	0.3	1	Biomarker	CTD_human
9021	SOCS3	suppressor of cytokine signaling 3	umls:C0023895	Liver Diseases	0.3	1	Biomarker	CTD_human
9021	SOCS3	suppressor of cytokine signaling 3	umls:C0151744	Myocardial Ischemia	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0162316	Anemia, Iron-Deficiency	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0004045	Asphyxia Neonatorum	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0007621	Cell Transformation, Neoplastic	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0011853	Diabetes Mellitus, Experimental	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0012644	Disease Models, Animal	0.3	4	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0860207	Drug-Induced Liver Injury	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0015696	Fatty Liver, Alcoholic	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0015934	Fetal Growth Retardation	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0751830	Gait Disorders, Neurologic	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C1384666	Hearing Loss	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0020649	Hypotension	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0020672	Hypothermia	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0007787	Ischemic Attack, Transient	0.3	4	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0027540	Necrosis	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0027720	Nephrosis	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0919267	Ovarian Neoplasms	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0033626	Protein Deficiency	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0033687	Proteinuria	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0034531	Radiation Injuries, Experimental	0.3	1	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0035304	Retinal Degeneration	0.3	2	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0035304	Retinal Degeneration	0.3	2	Therapeutic	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0036330	Schistosomiasis mansoni	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0036457	Scrapie	0.3	1	Biomarker	CTD_human
6647	SOD1	superoxide dismutase 1, soluble	umls:C0037929	Spinal Cord Injuries	0.3	1	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0032580	Adenomatous Polyposis Coli	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0002390	Alveolitis, Extrinsic Allergic	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0002896	Anemia, Sideroblastic	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0003130	Anoxia	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0311375	Arsenic Poisoning	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0004045	Asphyxia Neonatorum	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0004364	Autoimmune Diseases	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0007786	Brain Ischemia	0.3	3	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0018800	Cardiomegaly	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0007621	Cell Transformation, Neoplastic	0.3	2	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0007682	Central Nervous System Diseases	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0242656	Disease Progression	0.3	7	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0242656	Disease Progression	0.3	7	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0376618	Endotoxemia	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0520459	Enterocolitis, Necrotizing	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0279626	Esophageal Squamous Cell Carcinoma	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0015695	Fatty Liver	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0015967	Fever	0.3	1	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0016059	Fibrosis	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0018200	Granuloma, Respiratory Tract	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0018801	Heart Failure	0.3	5	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0020542	Hypertension, Pulmonary	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0020550	Hyperthyroidism	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0020615	Hypoglycemia	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0007787	Ischemic Attack, Transient	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0022672	Kidney Tubular Necrosis, Acute	0.3	1	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0752347	Lewy Body Disease	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0206062	Lung Diseases, Interstitial	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0024232	Lymphatic Metastasis	0.3	3	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0079744	Lymphoma, Large B-Cell, Diffuse	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0268583	Methylmalonic acidemia	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C2675128	MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 6	0.3	0	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0751651	Mitochondrial Diseases	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0151744	Myocardial Ischemia	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0027540	Necrosis	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0027540	Necrosis	0.3	2	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0027626	Neoplasm Invasiveness	0.3	6	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0027746	Nerve Degeneration	0.3	1	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0162674	Ophthalmoplegia, Chronic Progressive External	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0030354	Papilloma	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0031117	Peripheral Nervous System Diseases	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0033941	Psychoses, Substance-Induced	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0034530	Radiation Injuries	0.3	2	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0034531	Radiation Injuries, Experimental	0.3	2	Therapeutic	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0206160	Reticulocytosis	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0036202	Sarcoidosis	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0036572	Seizures	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0037274	Skin Diseases	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0037286	Skin Neoplasms	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0238461	Thyroid cancer, anaplastic	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0040411	Tongue Neoplasms	0.3	1	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0005695	Urinary Bladder Neoplasms	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0042164	Uveitis	0.3	2	Biomarker	CTD_human
6648	SOD2	superoxide dismutase 2, mitochondrial	umls:C0242698	Ventricular Dysfunction, Left	0.3	1	Biomarker	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0011616	Dermatitis, Contact	0.3	1	Therapeutic	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0242656	Disease Progression	0.3	1	Biomarker	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0860207	Drug-Induced Liver Injury	0.3	1	Therapeutic	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0018801	Heart Failure	0.3	1	Biomarker	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0079744	Lymphoma, Large B-Cell, Diffuse	0.3	1	Biomarker	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0027540	Necrosis	0.3	1	Therapeutic	CTD_human
6649	SOD3	superoxide dismutase 3, extracellular	umls:C0031117	Peripheral Nervous System Diseases	0.3	1	Biomarker	CTD_human
6651	SON	SON DNA binding protein	umls:C0010606	Carcinoma, Adenoid Cystic	0.3	1	Biomarker	CTD_human
6651	SON	SON DNA binding protein	umls:C0036095	Salivary Gland Neoplasms	0.3	1	Biomarker	CTD_human
8470	SORBS2	sorbin and SH3 domain containing 2	umls:C0043094	Weight Gain	0.3	1	Biomarker	CTD_human
6652	SORD	sorbitol dehydrogenase	umls:C0520459	Enterocolitis, Necrotizing	0.3	1	Biomarker	CTD_human
50964	SOST	sclerostin	umls:C0029422	Osteochondrodysplasias	0.3	0	Biomarker	CTD_human
6664	SOX11	SRY (sex determining region Y)-box 11	umls:C0010606	Carcinoma, Adenoid Cystic	0.3	1	Biomarker	CTD_human
6664	SOX11	SRY (sex determining region Y)-box 11	umls:C0036095	Salivary Gland Neoplasms	0.3	1	Biomarker	CTD_human
6665	SOX15	SRY (sex determining region Y)-box 15	umls:C0032460	Polycystic Ovary Syndrome	0.3	1	Biomarker	CTD_human
64321	SOX17	SRY (sex determining region Y)-box 17	umls:C0042580	Vesico-Ureteral Reflux	0.3	0	Biomarker	CTD_human
54345	SOX18	SRY (sex determining region Y)-box 18	umls:C0311375	Arsenic Poisoning	0.3	1	Biomarker	CTD_human
54345	SOX18	SRY (sex determining region Y)-box 18	umls:C0037274	Skin Diseases	0.3	1	Biomarker	CTD_human
6657	SOX2	SRY (sex determining region Y)-box 2	umls:C0024121	Lung Neoplasms	0.3	1	Biomarker	CTD_human
